[0215/132652:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132733:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132733:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132733:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132734:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132736:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132737:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132737:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132738:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
